objectid,f_id,id,content,co_oridinate1,co_oridinate2,pubtime,comment_,like_,transfer,tools
8879339,1989143953-M_Fxk8MCbMq,1989143953,#炙子烤肉#    北京炙子革命烤肉店    北京·炙子革命老北京炙子烤肉(鼓楼店)  ???,39.942558,116.394463,2017/11/29 14:03,2,1,0,
9694792,1989487171-M_FAZhElysE,1989487171,真是一入宫门深似海～  北京·明清紫禁城  ???,39.915432,116.397278,2017/12/23 16:19,2,0,0,
9697175,1989487171-M_FAZJA9E0F,1989487171,来天安门路过了一下，在红城墙下玩了波??，哈哈哈哈  北京·天安门广场  ???,39.906021,116.397659,2017/12/23 17:28,0,3,0,
9705384,1989487171-M_FB0Z6mQdg,1989487171,逛吃逛吃的节奏开启～～～  北京·南锣鼓巷(西大街)  ???,39.937218,116.402969,2017/12/23 20:39,1,2,0,
8881387,1989844661-M_FxkITi1A1,1989844661,皮秒，祛斑更专业  北京·星源国际  ???,40.002002,116.468811,2017/11/29 15:32,0,0,0,荣耀8 美得与众不同
9154289,1989844661-M_FyFfCBoX6,1989844661,限行后的相亲模式[偷笑][偷笑][偷笑] 女：你有房吗？ 男：有。 女：你有车吗？ 男：有。 女：单号还是双号？ 男：单号。 女：我们不合适，我车也是单号，我要找个双号的。 ……  北京·望京开发街区  ???,40.00253,116.4675,2017/12/8 9:38,0,0,0,荣耀8 美得与众不同
9276299,1989844661-M_Fzb1uw7w3,1989844661,今天他妈玩荒野行动也是日了狗，俩队友故意开车撞死我然后舔我包。我捡装备的时候还问他们要不要  北京·星源公寓  ???,40.002518,116.46872,2017/12/11 18:31,2,0,0,荣耀8 美得与众不同
9365872,1989844661-M_FzBcwfxGj,1989844661,#手机拍大片#  66669  北京·天通东苑  ???,40.066315,116.42963,2017/12/14 13:10,0,0,0,荣耀8 美得与众不同
9664715,1989844661-M_FARBe1Kf4,1989844661,程氏宗祠，据说今天现场一千多人，场面相当壮观，可惜不在老家  北京·南七家庄村  ???,40.08573076,116.4512783,2017/12/22 20:45,0,1,0,荣耀8 美得与众不同
9889771,1989844661-M_FBHh2jBeT,1989844661,日出而作，日落而息 朋友们都知道我在北京，对，这就是我在北京每天上班要经过的地方[哈哈][哈哈]  北京·孙河  ???,40.08542,116.47103,2017/12/28 8:18,0,0,0,荣耀8 美得与众不同
6505748,1990175231-M_FlOAUv8wQ,1990175231,第一天自由活动，一不小心就逛到了天安门[允悲]说实话不怎么喜欢北京，6点多钟在天安门还遇上了庄重的降旗仪式，坐了北京的公交地铁，感叹地铁真尼玛发达，真尼玛人多，公交真尼玛浪费人力，公交车除了司机外还有乘务员还有乘务管理员，什么鬼。。。还是喜欢我大武汉，大武汉的堵真是浮云[黑线]  ???? 全文,39.895691,116.391296,2017/9/14 21:31,1,0,0,iPhone 6
6513189,1990175231-M_FlRLdxrmp,1990175231,4点起来看升旗[允悲]  北京·天安门广场   吖頭溱的微博视频  ???,39.902409,116.391441,2017/9/15 5:35,2,0,0,iPhone 6
6532405,1990175231-M_FlXEX2tUO,1990175231,第一天跟团行程很赶，四点就起床看升旗，真是人山人海，然后排了一个多小时的队瞻养毛主席纪念堂就为了那个容颜，话说像蜡像[允悲]居然还有人哭的很伤心。。。接下来故宫，真尼玛大，里面大殿都不让进，导游说故宫开放区域不到50%，故宫纵轴线走完已累瘫，好想回家躺着[泪]，再去王府井吃午饭逛街，导 ???? 全文,39.902409,116.391441,2017/9/15 20:36,0,0,0,iPhone 6
6544099,1990175231-M_Fm238xGHG,1990175231,不到长城非好汉[笑cry]  北京·万里长城·八达岭  ???,40.356033,116.01387,2017/9/16 7:47,0,0,0,iPhone 6
6565996,1990175231-M_Fm7acbpZG,1990175231,第二天团，最累的是爬长城，坡太陡。。。鼎盛王朝的杂技表演不错，坐在隔壁的大妈一个劲“哎呀”的叫，在为这些孩子担心[笑cry]，下午的明十三陵就看看明朝遗留的古迹，观光鸟巢和水立方。  北京·北京鸟巢水立方  ???,39.990692,116.415184,2017/9/16 20:48,0,0,0,iPhone 6
6579518,1990175231-M_FmbuafqJX,1990175231,颐和园，风景独好  北京·昆明湖   吖頭溱的微博视频  ???,39.998638,116.280823,2017/9/17 7:48,1,0,0,iPhone 6
6602050,1990175231-M_FmgvX2S8S,1990175231,第三天，话说颐和园还不错，风景秀丽，导游说是故宫的4.5倍[允悲]我们还只走了一小部分。。。那个啥火烧圆明园的遗迹称时间记忆，完全就是讲风水运气的馆，坑，都是忽悠老人家的；参观北京大学外观，如下图[黑线]；海底世界不如武汉极地海洋世界的人气，几分钟逛完没意思，天坛公园也就是祭祀的地方， ???? 全文,39.933468,116.448204,2017/9/17 20:36,0,0,0,iPhone 6
6618984,1990175231-M_Fmm4YgZFH,1990175231,#镜中天地#  返程，回武汉[求关注]  北京·北京西站  ???,39.895039,116.321678,2017/9/18 10:46,0,0,0,iPhone 6
5680474,1990356764-M_FhoHy8brT,1990356764,第一天 天坛 前门 骑着单车逛北京  第二天恭王府跟后海一起，也是累得半死。想不通古人们住这么大的房子每天出个门走老半天都没出自家院子。  北京·奥运村街区  ???,40.02258,116.41798,2017/8/16 20:15,1,2,0,红米Note 3
5727232,1990356764-M_FhFVVpqRH,1990356764,走过的叫足迹，走不到叫憧憬。 #请问你有freestyle吗# #趣味文字# #最美赏月地# #五月天北京演唱会#   北京·安苑东里一区  ???,39.98366,116.41085,2017/8/18 16:07,0,0,0,红米Note 3
5742864,1990356764-M_FhJghm0ch,1990356764,夜未央 天未亮。 #五月天人生无限公司#  为自己的北京之旅画上句号。晚安 地球人 #萌萌颜表情# #生活正能量打卡# #扑通扑通少女心# #废柴的日常# #趣味文字# #鸡智如我# #八月你好# #带着微博去旅行# #2017年五月天北京鸟巢演唱会#   北京·安苑东里一区  ???,39.98366,116.41085,2017/8/19 0:36,0,4,0,红米Note 3
8132259,1991239665-M_FtI2xFQn2,1991239665,这次让我最震撼的是贫富差距，如果在京你不努力真的会被饿死～  北京·定慧东里  ???,39.922462,116.28634,2017/11/5 19:33,0,0,0,荣耀V8 脱影而出
8163973,1991239665-M_FtR0KewqM,1991239665,三人夜逛北大未名湖～ 感受书香，学术界的伟大～  北京·未名湖  ???,39.994617,116.31068,2017/11/6 18:23,0,0,0,荣耀V8 脱影而出
8168636,1991239665-M_FtS0g8kRm,1991239665,谢谢～  北京·北京大学  ???,39.98776,116.3056,2017/11/6 20:55,2,0,0,荣耀V8 脱影而出
8218748,1991239665-M_Fu7mcfsvN,1991239665,2017.11.8    12:00    登顶长城～  北京·万里长城·八达岭  ???,40.35603271,116.0138696,2017/11/8 12:00,0,1,0,荣耀V8 脱影而出
1787555,1991539313-M_EB0ZPdQru,1991539313,#微博同城# 坐了八个小时的高铁，终于从我大韶关来到大首都了！！！噢耶！！[鼓掌][鼓掌]估计其他城市的同城大使早已到达了吧？ @微博同城   @韶关同城   北京·北京西站  ???,39.89504,116.32168,2017/3/22 21:56,14,9,2,Android
1795625,1991539313-M_EB5jIwQfM,1991539313,近期，一百多名各色男女，齐聚北京。都操着各地方言，相互都直接称呼对方城市名字。请相互转告，发现后直接拨打110。[傻笑][傻笑] #微博同城# @韶关同城   @微博同城   北京·朗丽兹西山花园酒店(与北清路)  ???,40.06753,116.24914,2017/3/23 8:56,1,0,0,Android
1795773,1991539313-M_EB5m8CWZG,1991539313,昨晚在高铁上吃了一个坑爹的盒饭，肚子一个晚上咕噜咕噜的！！！于是，今天早上，一顿风卷残云！[眼泪][眼泪]ps：酒店环境超赞，自助早餐超丰富！ #微博同城# @微博同城   @韶关同城   北京·朗丽兹西山花园酒店(与北清路)  ???,40.06753,116.24914,2017/3/23 9:02,3,10,1,Android
1800119,1991539313-M_EB6NKchgT,1991539313,#微博同城# 微博网瘾骚年的朝圣大本营。。  ???[鼓掌][鼓掌] @韶关同城   @微博同城   ?  北京·新浪大厦  ???,40.041543,116.276316,2017/3/23 12:43,0,4,0,Android
1821858,1991539313-M_EBf5Hu55r,1991539313,震惊！多名不可描述男群攻一名软妹子！竟是为了这种事！！事发新浪总部！！。。。。。 @微博同城   @韶关同城   #微博同城#   北京·新浪大厦  ???,40.041543,116.276316,2017/3/24 9:49,3,2,2,Android
1822810,1991539313-M_EBfovsUPi,1991539313,广东七地网瘾骚年的集体照，今天终于凑齐了[坏笑]。微博同城，让每座城市无微不至！ @微博同城   @韶关同城   #微博同城#   北京·新浪大厦  ???,40.041543,116.276316,2017/3/24 10:35,10,4,1,Android
1830144,1991539313-M_EBhOo81MX,1991539313,经过两天的培训，终于成功领证上岗[鼓掌][鼓掌]！！两天的培训，获益匪浅！两天的经历，也让我们见识到微博的眼界以及规划是这多么的有趣！未来，敬请期待！ @韶关同城   @微博同城   #微博同城#   北京·新浪大厦  ???,40.041543,116.276316,2017/3/24 16:45,1,4,4,Android
3388427,1992046315-M_F41q8zCzk,1992046315,和小钰儿 @执着执着再执着艺Liebe钰   迟来591天的相会[爱你] 钰儿家太美了啊啊啊！[可怜] 幸福指数暴增啊！[色] 刚来就已经不想回去了肿么办！[二哈]  北京  ???,39.904989,116.405285,2017/5/20 21:05,0,4,0,荣耀V8 脱影而出
3440904,1992046315-M_F4j0W9zBz,1992046315,#chouchou#  我来到 你的餐厅[心][心]  北京·Mr.J周大侠中华料理  ???,39.92426,116.52132,2017/5/22 17:53,2,3,0,荣耀V8 脱影而出
3473254,1992046315-M_F4sIsbkQV,1992046315,最美长城·蓝[心]  北京·万里长城·八达岭  ???,40.35603271,116.0138696,2017/5/23 18:34,0,5,0,荣耀V8 脱影而出
3496515,1992046315-M_F4BR4oZo8,1992046315,紫禁城里的那抹蓝~[心]  北京·故宫  ???,39.913162,116.39716,2017/5/24 17:50,0,2,0,荣耀V8 脱影而出
3544127,1992046315-M_F4UijcRtZ,1992046315,心]  北京·天坛  ???,39.88424,116.41276,2017/5/26 16:47,0,1,0,荣耀V8 脱影而出
3555857,1992046315-M_F4XdwoNhK,1992046315,月亮]  北京·后海酒吧美食街  ???,39.939388,116.393112,2017/5/27 0:13,0,2,0,荣耀V8 脱影而出
5039398,1992307223-M_FdFJU8KXJ,1992307223,等待中～  北京·护国寺小吃店(护国寺总店)  ???,39.93487,116.37494,2017/7/23 8:16,0,0,0,荣耀6 Plus
5041799,1992307223-M_FdGGH3lSg,1992307223,不虚此行！  北京·北京天文馆  ???,39.936867,116.33665,2017/7/23 10:41,0,0,0,荣耀6 Plus
5356854,1992307223-M_FfyN1rmco,1992307223,分享图片  北京·宜家家居  ???,39.97731,116.46372,2017/8/4 18:16,0,0,0,荣耀6 Plus
5361341,1992307223-M_FfzLDywFV,1992307223,走哪都是个人多啊！晚上凉快不少！  北京·鸟巢(国家体育场)  ???,39.99312,116.39645,2017/8/4 20:45,1,0,0,荣耀6 Plus
5381736,1992307223-M_FfHw6lTXH,1992307223,蓝天白云暴晒[思考]  北京·万里长城·八达岭  ???,40.35603271,116.0138696,2017/8/5 16:29,0,0,0,荣耀6 Plus
2559805,1992730391-M_EFi5AgdKw,1992730391,Day1 除了脚疼 都很棒啊 ～  第一站别人家的学校 首经贸 青春剧拍摄的热门地 [绿叶] 帝都傍晚的天 很美 人们的节奏 很快  繁华的西单 很忙 [礼物] 明明很饱的两只还跑去吃了顿 鳗鳗的爱 于是回来的时候刚出地铁口就感受到了满满的爱 风很大 一个手里提好多东西的男朋友自然的把女朋友挡在了自己身子斜后面  ???? 全文,39.90893707,116.3755528,2017/4/20 0:48,11,36,1,华为P9手机摄影再突破
2584996,1992730391-M_EFrg4g6No,1992730391,Day2  北京·南锣鼓巷步行街  ???,39.93444,116.40332,2017/4/21 0:09,1,15,0,华为P9手机摄影再突破
2586079,1992730391-M_EFrNe2TPX,1992730391,就是天气不怎么好 有一丢丢遗憾 奉上无污染无添加纯天然原图  只因那是一块无比庄严而神圣的土地 被站在纪念碑前默默祷告的爷爷感动[中国]  北京·天安门广场  ???,39.902408,116.391439,2017/4/21 1:30,0,15,0,华为P9手机摄影再突破
2604771,1992730391-M_EFz501bja,1992730391,别说话 吃肉[坏笑]  北京·京门老爆三(万年花城店)  ???,39.8474,116.321,2017/4/21 20:03,0,9,0,华为P9手机摄影再突破
2610013,1992730391-M_EFA8hnmYV,1992730391,北京人儿的北京味儿  一开始觉得可能中老年男性会独有那种纯爷们儿的京腔 但没想到今天听几个小孩儿的对话 他们也自小就带诶 [good][good][good]  北京·安定门  ???,39.94908,116.40879,2017/4/21 22:44,0,9,0,华为P9手机摄影再突破
2611059,1992730391-M_EFAkP7CXA,1992730391,适合让我偷拍你[嘻嘻] @一只油猫饼i   北京·三环新城  ???,39.851627,116.31606,2017/4/21 23:15,6,12,0,华为P9手机摄影再突破
2626132,1992730391-M_EFGBfpYpM,1992730391,足以。  北京·北京大学  ???,39.986797,116.30594,2017/4/22 15:12,2,3,0,华为P9手机摄影再突破
2643998,1992730391-M_EFK52naVX,1992730391,这大概是帝都歪果仁和漂亮小姐姐的地盘吧 有那么一瞬间都怀疑自己在哪[晕]  还有 帝都的果粉儿真不是一点点多[苹果] 很开心遇到了一个新加坡的爷爷 普通话说得很好 问我怎么去UNIQLO 猜到应该就指太古里 便一起同行 跟他聊了聊 觉得老人家心态好好 也很和蔼 祝顺～[可爱]  ???  北京·三环新城  ???,39.851627,116.31606,2017/4/23 0:04,0,7,0,华为P9手机摄影再突破
2644559,1992730391-M_EFKd9BbIH,1992730391,鼓楼的夜晚时间匆匆  陌生的人请给我一支兰州 画一群鸟儿陪着我  再画上绿岭和青坡  画上宁静与祥和  雨点儿在稻田上飘落  你也是迷路的人 我只是爱莫能助 我也不住在北京 又怎么能告诉你该去哪里  北京·什刹海·后海  ???,39.94146,116.39697,2017/4/23 0:24,0,11,0,华为P9手机摄影再突破
2646582,1992730391-M_EFM3ru6bU,1992730391,尽管笑我太疯癫[二哈] 一个人三点五十出门来广场等着看升旗  披星戴月 睡眼惺忪 又饿又困 还有二十分钟[困]  北京·天安门广场  ???,39.902408,116.391439,2017/4/23 5:05,0,9,0,华为P9手机摄影再突破
2646732,1992730391-M_EFMo50879,1992730391,开心 哈哈 值了 回去睡会儿 就肥[太开心]  北京·地铁天安门西站  ???,39.90739,116.39167,2017/4/23 5:56,0,8,0,华为P9手机摄影再突破
5372596,1992822510-M_FfEHrrCdh,1992822510,ta不是你，并不能感同身受 ta不是你，也不能待你如初  北京  ???,39.923431,116.45565,2017/8/5 9:18,2,1,0,iPhone 6s Plus
5374200,1992822510-M_FfFf5mDn8,1992822510,这故宫的建筑群确实壮观，就是人山人海，我已经想出去了……  北京·故宫  ???,39.913162,116.397163,2017/8/5 10:41,1,5,0,iPhone 6s Plus
5378126,1992822510-M_FfGtvhhzl,1992822510,一个人和半只鸭..[互粉][互粉]  北京·全聚德(北京王府井店)  ???,39.912102,116.412033,2017/8/5 13:49,1,0,0,iPhone 6s Plus
3878014,1992867745-M_F6MBIcgqv,1992867745,深夜撸串串[酷]  北京·沥咕沥咕串屋(张仪村路店)  ???,39.88878,116.233235,2017/6/8 0:53,2,0,0,HUAWEI Mate 9
3878050,1992867745-M_F6MCQfAPQ,1992867745,Mark  北京·天坛公园(天桥南大街)  ???,39.88121229,116.3990959,2017/6/8 0:56,0,1,0,HUAWEI Mate 9
3904265,1992867745-M_F6VKM9lXY,1992867745,微风][微风]  北京·宋庆龄故居  ???,39.94487,116.38262,2017/6/9 0:10,4,1,0,HUAWEI Mate 9
7840541,1993389540-M_FsrJMqCCq,1993389540,公司还是蛮贴心[心]  北京·北京希尔顿酒店  ???,39.952927,116.461151,2017/10/28 12:12,0,0,0,iPhone 8 Plus（金色）
7846773,1993389540-M_Fst58AYL8,1993389540,抽空根闺蜜喝个下午茶[咖啡]? 感觉赞赞的[心]  北京·中央电视台总部大楼（新址）  ???,39.915073,116.460022,2017/10/28 15:38,4,2,0,iPhone 8 Plus（金色）
7858505,1993389540-M_Fsvb34oh1,1993389540,来到天安门前莫名的激动  北京·天安门广场  ???,39.906021,116.397659,2017/10/28 20:58,4,1,0,iPhone 8 Plus（金色）
7860919,1993389540-M_Fsvwq58X7,1993389540,老北京涮羊肉[挤眼]  北京·南门涮肉  ???,39.937756,116.393852,2017/10/28 21:50,0,0,0,iPhone 8 Plus（金色）
7872490,1993389540-M_FszUR0TOh,1993389540,早呀??  北京·北京希尔顿酒店  ???,39.952927,116.461151,2017/10/29 9:02,0,0,0,iPhone 8 Plus（金色）
7900125,1993389540-M_FsEWFiaE3,1993389540,标配[向右]??北京烤鸭 炸酱面 [偷笑] 鸭皮沾白糖、入口即化[强]  北京·四季民福烤鸭店(故宫店)  ???,39.914623,116.402893,2017/10/29 21:50,3,0,0,iPhone 8 Plus（金色）
7916953,1993389540-M_FsKJUyy6B,1993389540,做好汉去[哈哈]  北京·鱼师傅  ???,40.412239,116.550957,2017/10/30 12:35,0,0,0,iPhone 8 Plus（金色）
7927802,1993389540-M_FsNmbsM4A,1993389540,“不到长城非好汉”  爬长城前应该来瓶二锅头[偷笑]  北京·慕田峪长城  ???,40.429649,116.568108,2017/10/30 19:15,0,0,0,iPhone 8 Plus（金色）
7928979,1993389540-M_FsNCE6KJE,1993389540,“何事惊慌”  北京·那家小馆(酒仙桥店)  ???,39.987709,116.493858,2017/10/30 19:55,0,0,0,iPhone 8 Plus（金色）
7943594,1993389540-M_FsSSVtmB4,1993389540,吃个早餐，出去溜达溜达[太开心]  北京·北京希尔顿酒店  ???,39.952927,116.461151,2017/10/31 9:19,0,0,0,iPhone 8 Plus（金色）
7954310,1993389540-M_FsVHZdxqD,1993389540,雍和宫  北京·雍和宫平房  ???,39.950417,116.406143,2017/10/31 16:30,0,0,0,iPhone 8 Plus（金色）
9739408,1994027185-M_FB8Qy7nGx,1994027185,当妈咪要付出很多～[可爱] 比如：怀孕之前爸比妈咪是一起滑雪的            怀孕之后准爸爸是一个人滑雪的            而准妈咪尽管很想也只能晒太阳 也是一种很无奈的幸福.大大的期待ing[爱你]  北京·云居滑雪场  ???,39.598755,115.771126,2017/12/24 16:39,0,1,0,
9929215,1994027185-M_FBQFuohZC,1994027185,生活中总需要有些新鲜的想法和一些持久不变的喜好，才能不被生活过成仅仅应付手头差事的样子。———启封感[允悲]  北京·承泽苑  ???,39.931206,116.115585,2017/12/29 8:13,0,0,0,
10018394,1994027185-M_FC8luimvF,1994027185,#再见2017你好2018#  新年心愿：来年妈宝平安[太开心][太开心]  北京·永定镇  ???,39.88472,116.104752,2017/12/31 5:13,0,2,0,
7861598,1994284717-M_FsvBLC8P1,1994284717,天安门前留个影  北京  ???,39.90799,116.397453,2017/10/28 22:04,0,0,0,iPhone 6
7873398,1994284717-M_FsAaBAOUb,1994284717,分享图片  北京·慕田峪长城  ???,40.429649,116.568108,2017/10/29 9:40,0,0,0,iPhone 6
7873415,1994284717-M_FsAaWxldd,1994284717,不到长城非好汉，到了[微笑]  北京·慕田峪长城  ???,40.429649,116.568108,2017/10/29 9:41,0,0,0,iPhone 6
7874062,1994284717-M_FsAlks9tL,1994284717,分享图片  北京  ???,40.441422,116.565224,2017/10/29 10:07,0,0,0,iPhone 6
7932154,1994284717-M_FsOfCoXjM,1994284717,分享图片  北京·金茂北京威斯汀大饭店  ???,39.950199,116.460701,2017/10/30 21:31,0,1,0,iPhone 6
7932244,1994284717-M_FsOgocpqb,1994284717,到此一you[微笑]  北京·金茂北京威斯汀大饭店  ???,39.950199,116.460701,2017/10/30 21:33,0,1,0,iPhone 6
7825152,1994414627-M_Fsm9kbn4s,1994414627,80层?  看一望无际的雾霾  [允悲]  北京·国贸  ???,39.911152,116.457321,2017/10/27 21:59,0,1,0,
7929454,1994414627-M_FsNJ77CdW,1994414627,又重游了次故宫 ?  依旧没有找到城墙上的路[允悲]  北京故宫博物院  ???,39.908802,116.397751,2017/10/30 20:11,0,0,0,
7929678,1994414627-M_FsNLOoNGv,1994414627,南锣鼓巷 [小黄人剪刀手]  ???  北京·南锣鼓巷(西大街)  ???,39.937218,116.402969,2017/10/30 20:18,1,1,0,
