fid,content,clearcontent,lei
1643,爱情如此 友情同理 我们只是想找一个谈得来 合脾性 在一起舒坦 分开久了有点想念 安静久了想闹腾一下 吵架了又立马会后悔认输的人  北京·苇子坑甲1号院  ???,爱情如此 友情同理 我们只是想找一个谈得来 合脾性 在一起舒坦 分开久了有点想念 安静久了想闹腾一下 吵架了又立马会后悔认输的人    ,0
4892,爱上秋天~  北京·东河沿小区  ???,爱上秋天~    ,0
9986,爱上一匹野马，可我的家里没有草原[摊手][摊手][摊手]  北京·北京首都国际机场T2航站楼  ???,爱上一匹野马，可我的家里没有草原       ,0
8072,爱神丘比特 你手里的那支箭会到哪里呢！  北京·蓝色港湾  ???,爱神丘比特 你手里的那支箭会到哪里呢！    ,0
1008,爱生活爱朵色 #朵色#   北京·八角街道八角北路社区  ???,爱生活爱朵色       ,0
5203,爱心]  北京·金乡居民西小区  ???,爱心]    ,0
1369,爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心]  北京·八里桥  ???,爱心]           ,0
34,爱心]?[黄心][绿心][蓝心][紫心]?? ???,爱心]?    ?? ,0
4138,爱心]?【穷人不可怕，穷人思维很可怕】 一个月挣3000，你怎么节约也只有3000。 一个月挣2万，你花掉1万，还有1万。 与其降低你的开支 不如尝试增加你的收入  北京·东花市  ???,爱心]?  一个月挣3000，你怎么节约也只有3000。 一个月挣2万，你花掉1万，还有1万。 与其降低你的开支 不如尝试增加你的收入    ,0
792,爱心]? 她现在不单单是演员张庭 更是TST庭秘密的董事长 品牌创始人 她带领2??8??0??万平凡的女性 将TST护肤品做到年销售额1??0??0??亿 而我们手里却没有一点囤货 这就是TST的伟大??[强][强]  北京·万年花城·濠景   张庭TST活酵母代理--的秒拍视频  ???,爱心]? 她现在不单单是演员张庭 更是TST庭秘密的董事长 品牌创始人 她带领2??8??0??万平凡的女性 将TST护肤品做到年销售额1??0??0??亿 而我们手里却没有一点囤货 这就是TST的伟大??    ·濠景    ,0
6311,爱心]?.  北京·北京十一学校  ???,爱心]?.    ,0
461,爱心]?千万 别小看这小红瓶     十年以后它将变成你坚固的城墙     替你阻挡千军万马的衰老因子进攻     25岁开始女人的胶原蛋白就开始流失！   保养自己，到了可以随心所欲享受成果的年，如果可以老的慢一点，为何不去坚持呢？  北京·回龙观   汐乔一梦的秒拍视频  ???,爱心]?千万 别小看这小红瓶     十年以后它将变成你坚固的城墙     替你阻挡千军万马的衰老因子进攻     25岁开始女人的胶原蛋白就开始流失！   保养自己，到了可以随心所欲享受成果的年，如果可以老的慢一点，为何不去坚持呢？      ,0
53,爱心]?希罗唇釉 要时刻记住自己是个女孩子，女生是要靠买口红续命的，女生不买口红，跟咸鱼有什么区别。 ?  北京  ???,爱心]?希罗唇釉 要时刻记住自己是个女孩子，女生是要靠买口红续命的，女生不买口红，跟咸鱼有什么区别。 ?  北京  ,0
4813,爱心]?脂肪难减??其实是：懒?? 一懒毁所有，没有丑女人，只有懒女人?? 你的肉是每天吃吃吃吃起来的， 所以你必须一天天的瘦回去… [向右] 为了做一个小腰精就让  黑糖果冻 帮你完成吧?? ———————记得饭后来一颗哦??  北京·牛栏山地区   小果果_23的秒拍视频  ???,爱心]?脂肪难减??其实是：懒?? 一懒毁所有，没有丑女人，只有懒女人?? 你的肉是每天吃吃吃吃起来的， 所以你必须一天天的瘦回去…   为了做一个小腰精就让  黑糖果冻 帮你完成吧?? ———————记得饭后来一颗哦??      ,0
3090,爱心]爱自己的女人看过来，疼老婆的男士别走开 只有你疼老婆，你老婆疼你妈，你妈疼你， 这个游戏才玩得下去，缺了你疼你老婆那一环，就会变成你妈疼你，你妈讨厌你老婆，你和你老婆互相讨厌。所以老婆好，一家都好！！  北京·大泥湾  ???,爱心]爱自己的女人看过来，疼老婆的男士别走开 只有你疼老婆，你老婆疼你妈，你妈疼你， 这个游戏才玩得下去，缺了你疼你老婆那一环，就会变成你妈疼你，你妈讨厌你老婆，你和你老婆互相讨厌。所以老婆好，一家都好！！    ,0
1888,爱心]防晒喷雾 葡萄籽防晒美白喷雾 蕴含葡萄籽成分 防晒 美白 祛斑 细化毛孔 舒缓收敛 抗菌 防辐射 绝对安全 亲民价158/只 孕妇也可以使用哦～  北京·崇文区景泰小学  ???,爱心]防晒喷雾 葡萄籽防晒美白喷雾 蕴含葡萄籽成分 防晒 美白 祛斑 细化毛孔 舒缓收敛 抗菌 防辐射 绝对安全 亲民价158/只 孕妇也可以使用哦～    ,0
2448,爱心]九张图告诉你未来趋势发展，只要有中间商赚差价的零售店铺通通关闭，如果你有实体也存在这样的情况，你可以来找我聊聊了，学会改变，适应趋势，你才能活下去[强壮]  北京·永定镇  ???,爱心]九张图告诉你未来趋势发展，只要有中间商赚差价的零售店铺通通关闭，如果你有实体也存在这样的情况，你可以来找我聊聊了，学会改变，适应趋势，你才能活下去     ,0
10096,爱心]谁能看出来这是二胎小孕妇？ [眼泪][眼泪][眼泪]美哭了，孕期到现在一直吃环保超市的营养辅助食品 护肤品和彩妆用的也都是都是环保超市的?????? 安全好用，孕妇和哺乳期都安心用[玫瑰] 看她美的作吧[偷笑][偷笑]  北京·北京科技职业学院沙河校区   美乐家环保超市-孙振超的秒拍视频  ???,爱心]谁能看出来这是二胎小孕妇？    美哭了，孕期到现在一直吃环保超市的营养辅助食品 护肤品和彩妆用的也都是都是环保超市的 安全好用，孕妇和哺乳期都安心用  看她美的作吧        ,0
2728,爱心]小妮上幼儿园表现越来越棒了 下午睡了午觉 因为小妮两岁多就不睡午觉一年多了，上幼儿园第二周就可以睡午觉了，真心感谢老师们地陪伴与付出～ 看着宝贝儿们快乐成长好幸福～ @TST微女王集团刘广英    #虎妈养成记#   @TST微女王集团分公司董事长唐萌   北京·环贸中心  ???,爱心]小妮上幼儿园表现越来越棒了 下午睡了午觉 因为小妮两岁多就不睡午觉一年多了，上幼儿园第二周就可以睡午觉了，真心感谢老师们地陪伴与付出～ 看着宝贝儿们快乐成长好幸福～                ,0
5013,爱心发光][爱心发光]  北京·中央戏剧学院  ???,爱心发光]     ,0
7345,爱心发光] 不会画眉毛的看过来 现在整理出了最详细的步骤[爱心]  不会画眉毛的妹子看过来啦 找出你的眉头 眉峰 眉尾  把它们连接成你想要的眉型 这样画眉就再简单不过了 记得先勾勒眉尾 眉头轻扫 用刷子刷一下 这样眉毛才立体自然[眨眼] #朵色防水彩妆# #北京身边事# #学生党化妆品推荐#   北京·月亮河·七星公馆  ???,爱心发光] 不会画眉毛的看过来 现在整理出了最详细的步骤   不会画眉毛的妹子看过来啦 找出你的眉头 眉峰 眉尾  把它们连接成你想要的眉型 这样画眉就再简单不过了 记得先勾勒眉尾 眉头轻扫 用刷子刷一下 这样眉毛才立体自然          ·七星公馆  ,0
4120,爱心发光]国企产的 用着放心[鼓掌][鼓掌]  用做药的标准来做洗护产品 也应该算首创了 头皮健康，秀发美丽，请认真对待！  北京·中汇广场  ???,爱心发光]国企产的 用着放心    用做药的标准来做洗护产品 也应该算首创了 头皮健康，秀发美丽，请认真对待！    ,0
317,爱心发光]如新·彩妆[爱心发光]只含好的，不含坏的 市面上的彩妆都很绚烂，但是你不怕含铅汞化学成分太多吗？如新的彩妆不含任何坏的成分，从粉底液、散粉、睫毛膏、粉饼、口红、唇彩、卸妆乳都是超级好用！而且又安全哦！嘴唇是黏膜组织，口红涂上去58秒直达子宫，你还敢用那些铅汞含量的口红吗？  ???? 全文,爱心发光]如新·彩妆 只含好的，不含坏的 市面上的彩妆都很绚烂，但是你不怕含铅汞化学成分太多吗？如新的彩妆不含任何坏的成分，从粉底液、散粉、睫毛膏、粉饼、口红、唇彩、卸妆乳都是超级好用！而且又安全哦！嘴唇是黏膜组织，口红涂上去58秒直达子宫，你还敢用那些铅汞含量的口红吗？  ? 全文,0
3201,爱心晚餐:适量土豆片，三个鸡翅中，三块鸡蛋饼，一根黄瓜，一根大葱，一碗小米粥。 双胎的妈妈特别容易饿。这个时间段吃完，半夜12点左右还得起来吃。 各位亲爱的宝贝们。你们的膳食搭配都是什么呢？可以晒出来。  北京·八角中里  ???,爱心晚餐:适量土豆片，三个鸡翅中，三块鸡蛋饼，一根黄瓜，一根大葱，一碗小米粥。 双胎的妈妈特别容易饿。这个时间段吃完，半夜12点左右还得起来吃。 各位亲爱的宝贝们。你们的膳食搭配都是什么呢？可以晒出来。    ,0
10112,爱一个人需要理由吗.不需要吗.需要吗！  北京·东四  ???,爱一个人需要理由吗.不需要吗.需要吗！    ,0
237,爱音斯坦FM携手著名主播、声音多变手——晓寒姐姐，推出火爆全网的原创有声读物《植物大战僵尸系列儿童故事》[下]点击收听  北京·住邦2000  ???,爱音斯坦FM携手著名主播、声音多变手——晓寒姐姐，推出火爆全网的原创有声读物《植物大战僵尸系列儿童故事》 点击收听    ,0
8117,安  北京·西环广场  ???,安    ,0
2348,安顿好啦[兔子]  北京·合纵音乐集团  ???,安顿好啦     ,0
5738,安和桥   代替梦想的也只能是勉为其难  北京·安和桥(林泉高致站)  ???,安和桥   代替梦想的也只能是勉为其难  (林泉高致站)  ,0
7740,安检小哥都惊叹了：你这小包也太能装了！[嘻嘻]从此我的水杯有了新的小伙伴，不会再寂寞了[坏笑]  北京·首都机场T2航站楼  ???,安检小哥都惊叹了：你这小包也太能装了！ 从此我的水杯有了新的小伙伴，不会再寂寞了     ,0
2474,安静，幽默感，温柔，镇定 寻找朋友和恋人时 这些特点对我都有很强的吸引力 多年后的某一天我幡然醒悟 原来我寻找的都是自己没有的 我想每个人都这样吧，所谓的取长补短 是因为谁不想让自己变的更完整呢？ 谢谢身边出现的朋友和恋人 你们的出现让我的人生更完整  北京·东坝  ???,安静，幽默感，温柔，镇定 寻找朋友和恋人时 这些特点对我都有很强的吸引力 多年后的某一天我幡然醒悟 原来我寻找的都是自己没有的 我想每个人都这样吧，所谓的取长补短 是因为谁不想让自己变的更完整呢？ 谢谢身边出现的朋友和恋人 你们的出现让我的人生更完整    ,0
5314,安居时，聚少离多；团聚时，终日辗转。  北京·中国医学科学院肿瘤医院  ???,安居时，聚少离多；团聚时，终日辗转。    ,0
6374,安啦~       小确幸[心]  北京·新源里  ???,安啦~       小确幸     ,0
562,安利的理由很多，好用是它唯一的特点  北京·北京工业大学耿丹学院  ???,安利的理由很多，好用是它唯一的特点    ,0
6881,安利一下 @谭晶Jacqueline   @Mr_凡先生   的新歌 乖乖-谭晶;吴亦凡  ，敢质疑我品味的人都去屎好嘛？[拜拜] #亚洲新歌榜#  我大凡凡，简直是一生所爱[爱心]?  北京·密云县  ???,安利一下         的新歌 乖乖-谭晶;吴亦凡  ，敢质疑我品味的人都去屎好嘛？     我大凡凡，简直是一生所爱 ?    ,0
5686,安利一下 @马伯骞Victor   的新歌 I AM AWAKE  ，敢质疑我品味的人都去屎好嘛？[拜拜] #亚洲新歌榜#  为小哥哥疯狂打电话[鼓掌]  北京·清欣园  ???,安利一下     的新歌 I AM AWAKE  ，敢质疑我品味的人都去屎好嘛？     为小哥哥疯狂打电话     ,0
5155,安利一下 @TFBOYS-易烊千玺   的新歌 Nothing to Lose  ，敢质疑我品味的人都去屎好嘛？[拜拜] #亚洲新歌榜#  因为是你，总愿意相信  北京·鲁谷  ???,安利一下     的新歌 Nothing to Lose  ，敢质疑我品味的人都去屎好嘛？     因为是你，总愿意相信    ,0
7148,安利一下 @M鹿M   的新歌 触发（Set it off）  ，敢质疑我品味的人都去屎好嘛？[拜拜] #亚洲新歌榜#   北京·十里堡住宅小区  ???,安利一下     的新歌 触发（Set it off）  ，敢质疑我品味的人都去屎好嘛？        ,0
5358,安利一下 @M鹿M   的新歌 触发（Set it off）  ，敢质疑我品味的人都去屎好嘛？[拜拜] #亚洲新歌榜#  加油加油再看小孩  北京·枣园北里  ???,安利一下     的新歌 触发（Set it off）  ，敢质疑我品味的人都去屎好嘛？     加油加油再看小孩    ,0
2579,安利一下 @M鹿M   的新歌 触发（Set it off）  ，敢质疑我品味的人都去屎好嘛？[拜拜] #亚洲新歌榜#  十五  北京·纽约豪园  ???,安利一下     的新歌 触发（Set it off）  ，敢质疑我品味的人都去屎好嘛？     十五    ,0
4931,安利一下 @TFBOYS-王源   的新歌 骄傲  ，敢质疑我品味的人都去屎好嘛？[拜拜] #亚洲新歌榜#  [心][心][心]  北京·上地三街9号院  ???,安利一下     的新歌 骄傲  ，敢质疑我品味的人都去屎好嘛？            ,0
7822,安利一下 @TFBOYS-王源   的新歌 骄傲  ，敢质疑我品味的人都去屎好嘛？[拜拜] #亚洲新歌榜#  二十条  北京·北京大学医学部校区  ???,安利一下     的新歌 骄傲  ，敢质疑我品味的人都去屎好嘛？     二十条    ,0
7782,安利一下 @M鹿M   的新歌 零界点（On fire）feat. AR  ，敢质疑我品味的人都去屎好嘛？[拜拜] #亚洲新歌榜#  整错了一个刚第三  北京·沙河  ???,安利一下     的新歌 零界点（On fire）feat. AR  ，敢质疑我品味的人都去屎好嘛？     整错了一个刚第三    ,0
8424,安利一下 @任嘉伦Allen   的新歌 荣耀（电视剧《大唐荣耀》主题曲）  ，敢质疑我品味的人都去屎好嘛？[拜拜] #亚洲新歌榜#   北京·复兴门  ???,安利一下     的新歌 荣耀（电视剧《大唐荣耀》主题曲）  ，敢质疑我品味的人都去屎好嘛？        ,0
10192,安利一下 @吴奇隆   的新歌 神域之巅  ，敢质疑我品味的人都去屎好嘛？[拜拜] #亚洲新歌榜#  听歌打榜啦  北京·北京农学院  ???,安利一下     的新歌 神域之巅  ，敢质疑我品味的人都去屎好嘛？     听歌打榜啦    ,0
8825,安利一下 @M鹿M   的新歌 心率（Like a dream）  ，敢质疑我品味的人都去屎好嘛？[拜拜] #亚洲新歌榜#  鹿哥我想睡你[舔屏]  北京·长辛店街区  ???,安利一下     的新歌 心率（Like a dream）  ，敢质疑我品味的人都去屎好嘛？     鹿哥我想睡你     ,0
